,Unnamed: 0,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Year,Order Month,Shipping Days,Hights_Sales
10,10,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-1.905541013590509,-0.34819448786887,0.8050432998080045,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
11,11,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,-0.34819448786887,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
12,12,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.8527551948285451,-0.9577835120758932,-0.4565644259988866,0.0,-1.1995634091757392,0.0472979124196795,0
13,13,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,-1.35731590178822,-0.9577835120758932,0.9015623872399396,0.0,-1.1995634091757392,0.0472979124196795,1
14,14,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,0.6609269260504802,-0.406900133362175,0.6586550297007935,0.0,-0.2547094513631561,-1.6618766500187416,1
15,15,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
16,16,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,0.6609269260504802,0.6948666240652608,-1.2528265931515992,0.0,-1.1995634091757392,0.6170227665658199,1
17,17,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,-0.7470245384508822,2.1746090469295054,0.1439832453515429,-1.2528265931515992,0.0,-1.1995634091757392,1.1867476207119605,1
18,18,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,0.4114919366887448,-0.8527551948285451,0.1439832453515429,-0.9261673639997322,0.0,-1.1995634091757392,1.1867476207119605,1
19,19,-2.020330326970398,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.34819448786887,2.3261973290042413,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
20,20,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,0.6609269260504802,2.3261973290042413,-1.2528265931515992,0.0,0.6901445064494268,0.6170227665658199,1
21,21,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,-0.7470245384508822,-0.8527551948285451,-0.9577835120758932,0.9015623872399396,0.0,-0.7271364302694476,-1.0921517958726012,1
22,22,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,-2.231601504164882,0.6170227665658199,1
23,23,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,1.6700483399698305,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
24,24,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,0.4114919366887448,-0.34819448786887,0.1439832453515429,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
25,25,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.8527551948285451,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,0.6170227665658199,1
26,26,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,1.202700710094783,0.0,1.570008411828372,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,-1.6719903880820306,0.0472979124196795,1
27,27,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,-0.2556808981625875,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,-0.2547094513631561,-0.5224269417264608,1
28,28,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,-0.34819448786887,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
29,29,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,1.570008411828372,1.1654876330101551,1.796633381492697,-1.2528265931515992,0.0,0.6901445064494268,0.6170227665658199,1
30,30,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
31,31,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
32,32,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,2.1746090469295054,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
33,33,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
34,34,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,0.156366219090805,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
35,35,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,2.1746090469295054,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
36,36,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,-1.6719903880820306,0.6170227665658199,1
37,37,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,2.1746090469295054,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
38,38,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,1.6700483399698305,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
39,39,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,1.6700483399698305,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
40,40,-2.020330326970398,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-1.905541013590509,0.156366219090805,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
41,41,-2.020330326970398,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-1.905541013590509,-0.34819448786887,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
42,42,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,1.570008411828372,-0.8527551948285451,1.796633381492697,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
43,43,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,0.4114919366887448,1.6700483399698305,0.1439832453515429,0.9015623872399396,0.0,-0.2547094513631561,0.0472979124196795,1
44,44,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-1.905541013590509,0.6609269260504802,1.796633381492697,-1.2528265931515992,0.0,-2.231601504164882,1.7564724748581009,1
45,45,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,0.156366219090805,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-0.5224269417264608,1
46,46,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,1.570008411828372,0.6609269260504802,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.7564724748581009,1
47,47,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,-1.2528265931515992,0.0,-2.144417366988322,0.0472979124196795,1
48,48,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,-0.7470245384508822,2.1746090469295054,0.1439832453515429,0.9015623872399396,0.0,-2.144417366988322,0.0472979124196795,1
49,49,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,1.570008411828372,-0.8527551948285451,1.521191692135838,-1.2528265931515992,0.0,-1.1995634091757392,0.6170227665658199,1
50,50,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,1.570008411828372,-0.34819448786887,1.521191692135838,-1.2528265931515992,0.0,-1.1995634091757392,0.6170227665658199,1
51,51,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,0.4114919366887448,-0.34819448786887,0.1439832453515429,-1.2528265931515992,0.0,-1.1995634091757392,0.6170227665658199,1
52,52,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,0.6609269260504802,2.3261973290042413,-1.2528265931515992,0.0,-0.2547094513631561,0.6170227665658199,1
53,53,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.34819448786887,2.3261973290042413,-1.2528265931515992,0.0,-0.2547094513631561,0.6170227665658199,1
54,54,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,1.570008411828372,0.6609269260504802,1.796633381492697,-1.2528265931515992,0.0,-0.2547094513631561,0.6170227665658199,1
55,55,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.34819448786887,2.3261973290042413,-1.2528265931515992,0.0,-0.2547094513631561,0.6170227665658199,0
56,56,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,1.6700483399698305,-0.9577835120758932,0.9015623872399396,0.0,-0.2547094513631561,0.6170227665658199,1
57,57,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,0.6170227665658199,1
58,58,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,2.1746090469295054,2.3261973290042413,-1.2528265931515992,0.0,0.6901445064494268,1.1867476207119605,1
59,59,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,-0.6271920332458965,0.0,0.2177175275431353,-1.6618766500187416,0
60,60,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,1.570008411828372,0.6609269260504802,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
61,61,-0.2031473430173881,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-1.905541013590509,-0.34819448786887,1.796633381492697,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
62,62,-2.020330326970398,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,0.4114919366887448,2.1746090469295054,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
63,63,-2.020330326970398,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.34819448786887,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
64,64,-2.020330326970398,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,0.4114919366887448,-0.34819448786887,0.1439832453515429,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
65,65,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
66,66,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,1.570008411828372,-0.34819448786887,1.796633381492697,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
67,67,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.8527551948285451,-0.9577835120758932,0.9015623872399396,0.0,-0.7271364302694476,0.6170227665658199,1
68,68,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,0.4114919366887448,0.156366219090805,0.1439832453515429,-0.2847519048126612,0.0,0.6901445064494268,-1.0921517958726012,1
69,69,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
70,70,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,0.4114919366887448,-1.35731590178822,0.1439832453515429,-0.7913564735517317,0.0,0.6901445064494268,-1.0921517958726012,1
71,71,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
72,72,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,-1.35731590178822,-0.406900133362175,0.9015623872399396,0.0,0.6901445064494268,0.6170227665658199,1
73,73,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,0.4114919366887448,-1.35731590178822,0.1439832453515429,-0.9836626199139312,0.0,0.6901445064494268,-1.0921517958726012,1
74,74,-2.020330326970398,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,0.156366219090805,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
75,75,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,1.570008411828372,-0.34819448786887,0.1439832453515429,-1.2528265931515992,0.0,0.2177175275431353,0.6170227665658199,1
76,76,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-1.905541013590509,1.1654876330101551,0.1439832453515429,-1.2528265931515992,0.0,-1.1995634091757392,0.6170227665658199,1
77,77,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,-0.34819448786887,-0.406900133362175,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
78,78,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,2.1746090469295054,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
79,79,-1.111738834993893,0.4700572917238561,0.0,0.0908656635527563,-0.688277469674707,0.0,-0.5114004700066891,0.0,-1.905541013590509,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,-2.231601504164882,1
80,80,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,1.570008411828372,1.6700483399698305,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,0.6170227665658199,1
81,81,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,1.570008411828372,-0.34819448786887,1.521191692135838,-1.2528265931515992,0.0,0.6901445064494268,0.6170227665658199,1
82,82,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-1.35731590178822,0.1439832453515429,-1.043581563431071,0.0,0.6901445064494268,0.0472979124196795,0
83,83,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-1.905541013590509,0.156366219090805,0.8050432998080045,-1.2528265931515992,0.0,0.6901445064494268,-1.0921517958726012,1
84,84,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,1.570008411828372,1.6700483399698305,0.1439832453515429,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
85,85,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-1.905541013590509,2.1746090469295054,-0.1314584440053161,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
86,86,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
87,87,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,1.202700710094783,0.0,-0.7470245384508822,0.156366219090805,0.1439832453515429,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
88,88,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,0.6609269260504802,0.1439832453515429,0.9015623872399396,0.0,-1.1995634091757392,0.0472979124196795,1
89,89,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,0.0472979124196795,1
90,90,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,-0.7470245384508822,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
91,91,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-0.8527551948285451,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,-0.5224269417264608,1
92,92,-0.2031473430173881,0.4700572917238561,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,-0.7470245384508822,-0.34819448786887,-0.406900133362175,-0.6309083542370718,0.0,-2.231601504164882,-0.5224269417264608,1
93,93,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-1.35731590178822,-0.9577835120758932,-0.2655778428871766,0.0,0.6901445064494268,-1.0921517958726012,1
94,94,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
95,95,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,-1.35731590178822,-0.9577835120758932,-0.8845068670914108,0.0,-1.6719903880820306,0.6170227665658199,0
96,96,0.7054441489591167,0.4700572917238561,0.0,-2.231601504164882,0.6095122448616515,0.0,-0.5114004700066891,0.0,1.570008411828372,-0.8527551948285451,1.245750002778979,-1.2528265931515992,0.0,0.6901445064494268,0.0472979124196795,1
97,97,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,-1.2528265931515992,0.0,-2.144417366988322,1.1867476207119605,1
98,98,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,-0.7470245384508822,-0.34819448786887,0.6948666240652608,-1.2528265931515992,0.0,0.6901445064494268,0.6170227665658199,1
99,99,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,-2.231601504164882,0.0,1.202700710094783,0.0,0.4114919366887448,0.6609269260504802,0.1439832453515429,0.6505760710243251,0.0,-1.1995634091757392,1.7564724748581009,1
100,100,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,-2.231601504164882,0.0,1.202700710094783,0.0,1.570008411828372,1.1654876330101551,1.796633381492697,-1.2528265931515992,0.0,-1.1995634091757392,1.7564724748581009,1
101,101,0.7054441489591167,1.7952188056262162,0.0,0.0908656635527563,0.6095122448616515,0.0,-1.3684510600574251,0.0,0.4114919366887448,1.6700483399698305,2.3261973290042413,-1.2528265931515992,0.0,-2.231601504164882,1.7564724748581009,1
102,102,0.7054441489591167,0.4700572917238561,0.0,-2.231601504164882,0.6095122448616515,0.0,-1.3684510600574251,0.0,-1.905541013590509,-0.8527551948285451,0.8050432998080045,-1.2528265931515992,0.0,-1.6719903880820306,0.0472979124196795,1
103,103,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-1.905541013590509,-0.8527551948285451,-0.1314584440053161,0.9015623872399396,0.0,0.6901445064494268,-1.0921517958726012,1
104,104,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,-0.5114004700066891,0.0,0.4114919366887448,-0.34819448786887,-0.9577835120758932,0.9015623872399396,0.0,0.6901445064494268,1.1867476207119605,1
105,105,-2.020330326970398,1.7952188056262162,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-1.905541013590509,0.6609269260504802,-0.1314584440053161,-1.2528265931515992,0.0,-0.2547094513631561,-0.5224269417264608,1
106,106,-0.2031473430173881,-0.8551042221785041,0.0,0.0908656635527563,0.6095122448616515,0.0,0.3456501200440469,0.0,1.570008411828372,-0.34819448786887,1.245750002778979,-1.2528265931515992,0.0,-1.6719903880820306,-0.5224269417264608,1
107,107,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,0.156366219090805,-0.9577835120758932,0.9015623872399396,0.0,0.2177175275431353,1.1867476207119605,1
108,108,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,0.2177175275431353,1.1867476207119605,1
109,109,0.7054441489591167,-0.8551042221785041,0.0,0.0908656635527563,-1.553470612698946,0.0,1.202700710094783,0.0,0.4114919366887448,2.1746090469295054,-0.9577835120758932,0.9015623872399396,0.0,0.2177175275431353,1.1867476207119605,1
110,110,0.7054441489591167,0.4700572917238561,0.0,0.0908656635527563,-1.1208740411868263,0.0,1.202700710094783,0.0,-0.7470245384508822,-0.8527551948285451,0.1439832453515429,0.9015623872399396,0.0,-0.7271364302694476,0.6170227665658199,1
